paperId,title,year,venue,citationCount,abstract,source,pre_score,include
3ef2ae86e7e325dd020120503258918d773f72cb,Hybrid Deep Reinforcement Learning for UAV Inspection in Large-Scale Wind Farms: Deployment and Routing Optimization,2025,IEEE Transactions on Industrial Informatics,5,"The growth of global wind capacity necessitates efficient maintenance and inspection, particularly in offshore wind farms. However, existing manual inspection method is time consuming and lacks scalability. This article introduces an autonomous unmanned aerial vehicle (UAV) inspection method for offshore wind farms by combing heuristic algorithm with deep reinforcement learning (DRL). Our approach integrates UAVs deployment and routing optimization, factoring in environmental conditions, such as",recent_2025,2,n/a
e98e6aff6d3a6ca28c51224699e18d578602b582,A Hybrid Framework Combining Heuristic Search and Reinforcement Learning for Multi-Objective Cold Chain Vehicle Path Optimization,2025,2025 IEEE 4th International Conference of Safe Production and Informatization (IICSPI),1,"In the modern logistics system, the multi-objective cold chain vehicle routing problem has attracted much attention due to its key role in ensuring food and drug safety, reducing operating costs, and responding to global sustainable development initiatives. This problem is essentially an NP hard combinatorial optimization problem, whose complexity is further exacerbated by the need to simultaneously balance multiple conflicting objectives such as transportation costs, temperature control costs, ",recent_2025,2,n/a
343087cc6a203c0aaa3a5f9395ebfacb72814dde,Towards Constraint-Based Adaptive Hypergraph Learning for Solving Vehicle Routing: An End-to-End Solution,2025,arXiv.org,3,"The application of learning based methods to vehicle routing problems has emerged as a pivotal area of research in combinatorial optimization. These problems are characterized by vast solution spaces and intricate constraints, making traditional approaches such as exact mathematical models or heuristic methods prone to high computational overhead or reliant on the design of complex heuristic operators to achieve optimal or near optimal solutions. Meanwhile, although some recent learning-based me",recent_2025,2,n/a
373e88743b16b182811e8660383a4eeb91fbc3fc,TuneNSearch: a hybrid transfer learning and local search approach for solving vehicle routing problems,2025,Computers & Operations Research,3,"This paper introduces TuneNSearch, a hybrid transfer learning and local search approach for addressing diverse variants of the vehicle routing problem (VRP). Our method uses reinforcement learning to generate high-quality solutions, which are subsequently refined by an efficient local search procedure. To ensure broad adaptability across VRP variants, TuneNSearch begins with a pre-training phase on the multi-depot VRP (MDVRP), followed by a fine-tuning phase to adapt it to other problem formulat",recent_2025,2,n/a
2dc495b41707b59e7c64406bfbd0e57c332339b3,Deep Reinforcement Learning algorithm for Capacitated Pollution Routing Problem,2025,2025 IEEE 5th International Conference on Sustainable Energy and Future Electric Transportation (SEFET),0,"The Capacitated Pollution Routing Problem (CPRP) builds upon the classic vehicle routing problem by integrating considerations for fuel usage and pollutant emissions into the route optimization strategy. A key challenge in CPRP is balancing solution optimality with computational efficiency. Exact solvers such as Gurobi guarantee optimal solutions but require significant computational time, which increases exponentially with problem complexity. In contrast, Deep Reinforcement Learning (DRL) metho",recent_2025,2,n/a
f80d77f2455be4f73d3201fedee97e7ddc257c18,End-to-end Deep Reinforcement Learning for Stochastic Multi-objective Optimization in C-VRPTW,2025,Trans. Mach. Learn. Res.,1,"In this work, we consider learning-based applications in routing to solve a Vehicle Routing variant characterized by stochasticity and multiple objectives. Such problems are representative of practical settings where decision-makers have to deal with uncertainty in the operational environment as well as multiple conflicting objectives due to different stakeholders. We specifically consider travel time uncertainty. We also consider two objectives, total travel time and route makespan, that jointl",recent_2025,2,n/a
3564fa84740573bf226bcea29f48b3523879705f,eCharge: Deep Reinforcement Learning Framework for Multi-Objective Electric Vehicle Charging Route Planning,2025,"2025 IEEE 25th International Symposium on Cluster, Cloud and Internet Computing Workshops (CCGridW)",1,,recent_2025,2,n/a
4a891a4140092c6eedc165a7195cace80b9a1464,Deep Reinforcement Learning for Solving Vehicle Routing Problems With Backhauls,2024,IEEE Transactions on Neural Networks and Learning Systems,61,"The vehicle routing problem with backhauls (VRPBs) is a challenging problem commonly studied in computer science and operations research. Featured by linehaul (or delivery) and backhaul (or pickup) customers, the VRPB has broad applications in real-world logistics. In this article, we propose a neural heuristic based on deep reinforcement learning (DRL) to solve the traditional and improved VRPB variants, with an encoder–decoder structured policy network trained to sequentially construct the rou",gnn_rl,2,n/a
e0245309dc495a9765933243093216ef31b52a48,Gase: graph attention sampling with edges fusion for solving vehicle routing problems,2024,Memetic Computing,7,"Learning-based methods have become increasingly popular for solving vehicle routing problems (VRP) due to their near-optimal performance and fast inference speed. Among them, the combination of deep reinforcement learning and graph representation allows for the abstraction of node topology structures and features in an encoder–decoder style. Such an approach makes it possible to solve routing problems end-to-end without needing complicated heuristic operators designed by domain experts. Existing",gnn_rl,2,n/a
d3dc0824016c36a14ae2459a58b30cb3e57ff0d1,Graph Attention Network Enhanced Reinforcement Learning for Collaborative USV Patrolling,2024,2024 IEEE International Conference on Unmanned Systems (ICUS),0,"In addressing the challenge of collaborative patrolling among multiple Unmanned Surface Vehicles (USVs), this study proposes a reinforcement learning-based collaborative patrolling algorithm utilizing information maps. First, the patrolling environment model and unmanned vehicle motion model are established for scenarios involving collaborative patrolling in USV swarm. Second, considering the patrolling history of all vehicles in the swarm, a global information map of the sea area is constructed",gnn_rl,2,n/a
67616c3a13eb2a130b9b064b1f5cac426c5ae23a,Collaborative Deep Reinforcement Learning for Solving Multi-Objective Vehicle Routing Problems,2024,Adaptive Agents and Multi-Agent Systems,10,"Existing deep reinforcement learning (DRL) methods for multi-objective vehicle routing problems (MOVRPs) typically decompose an MOVRP into subproblems with respective preferences and then train policies to solve corresponding subproblems. However, such a paradigm is still less effective in tackling the intricate interactions among subproblems, thus holding back the quality of the Pareto solutions. To counteract this limitation, we introduce a collaborative deep reinforcement learning method. We ",gnn_rl,2,n/a
90a533de07a3e8eb2909e634486a1449559862c9,Solving Integrated Process Planning and Scheduling Problem via Graph Neural Network Based Deep Reinforcement Learning,2024,arXiv.org,7,"The Integrated Process Planning and Scheduling (IPPS) problem combines process route planning and shop scheduling to achieve high efficiency in manufacturing and maximize resource utilization, which is crucial for modern manufacturing systems. Traditional methods using Mixed Integer Linear Programming (MILP) and heuristic algorithms can not well balance solution quality and speed when solving IPPS. In this paper, we propose a novel end-to-end Deep Reinforcement Learning (DRL) method. We model th",gnn_rl,2,n/a
